sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical resistivity,Power factor,Seebeck coefficient,Thermal conductivity,ZT,Electrical conductivity,Figure of merit Z
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,357.5,0.000037863,0.0018603,0.00026466,0.76721,0.87083,26411.0081081795,0.0024247598
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,358,0.000037816,0.0018611,0.00026453,0.7676,0.87198,26443.8332980749,0.0024245701
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,358.5,0.000037769,0.001862,0.0002644,0.76799,0.87312,26476.7401837486,0.0024245107
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,359,0.000037722,0.0018629,0.00026426,0.76838,0.87427,26509.7290705689,0.0024244514
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,359.5,0.000037674,0.0018637,0.00026413,0.76877,0.87541,26543.5048043744,0.0024242621
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,360,0.000037627,0.0018646,0.000264,0.76916,0.87656,26576.660376857,0.002424203
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,360.5,0.00003758,0.0018655,0.00026386,0.76955,0.8777,26609.8988823842,0.002424144
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,361,0.000037533,0.0018663,0.00026373,0.76994,0.87885,26643.2206325101,0.0024239551
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,361.5,0.000037486,0.0018672,0.0002636,0.77033,0.87999,26676.6259403511,0.0024238963
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,362,0.000037439,0.0018681,0.00026346,0.77072,0.88114,26710.1151205962,0.0024238375
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,362.5,0.000037392,0.0018689,0.00026333,0.77111,0.88228,26743.6884895165,0.002423649
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,363,0.000037345,0.0018698,0.0002632,0.7715,0.88343,26777.3463649752,0.0024235904
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,363.5,0.000037298,0.0018707,0.00026307,0.77189,0.88457,26811.0890664379,0.0024235319
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,364,0.000037251,0.0018715,0.00026293,0.77228,0.88572,26844.9169149822,0.0024233439
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,364.5,0.000037204,0.0018724,0.0002628,0.77267,0.88686,26878.8302333082,0.0024232855
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,365,0.000037156,0.0018733,0.00026267,0.77305,0.88801,26913.553665626,0.0024232585
