sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Carrier concentration,Electrical conductivity,Seebeck coefficient,Thermal conductivity,ZT,Electrical resistivity,Power factor,Figure of merit Z
3290,10.1088/0022-3727/44/47/475304,25426,4a,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,876,,-20162,0.00026379,0.60144,1.0317,-0.0000495983,-0.0014029761,-0.002332695
3290,10.1088/0022-3727/44/47/475304,25426,4a,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,876.5,,-20360,0.00026398,0.59972,1.0325,-0.0000491159,-0.0014187956,-0.0023657633
3290,10.1088/0022-3727/44/47/475304,25426,4a,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,877,,-20558,0.00026417,0.598,1.0332,-0.0000486429,-0.0014346562,-0.0023990907
3290,10.1088/0022-3727/44/47/475304,25426,4a,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,877.5,,-20756,0.00026436,0.59627,1.034,-0.0000481788,-0.0014505582,-0.0024327204
3290,10.1088/0022-3727/44/47/475304,25426,4a,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,878,,-20953,0.00026455,0.59455,1.0347,-0.0000477259,-0.0014664314,-0.0024664559
3290,10.1088/0022-3727/44/47/475304,25426,4a,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,878.5,,-21151,0.00026473,0.59283,1.0355,-0.0000472791,-0.0014823038,-0.002500386
3290,10.1088/0022-3727/44/47/475304,25426,4a,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,879,,-21349,0.00026492,0.59111,1.0362,-0.0000468406,-0.0014983285,-0.002534771
3290,10.1088/0022-3727/44/47/475304,25426,4a,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,879.5,,-21547,0.00026511,0.58939,1.0369,-0.0000464102,-0.0015143945,-0.0025694269
3290,10.1088/0022-3727/44/47/475304,25426,4a,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,880,,-21745,0.0002653,0.58767,1.0377,-0.0000459876,-0.001530502,-0.0026043562
3290,10.1088/0022-3727/44/47/475304,25426,4a,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,880.5,,-21943,0.00026549,0.58594,1.0384,-0.0000455726,-0.001546651,-0.0026396065
3290,10.1088/0022-3727/44/47/475304,25426,4a,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,881,,-22141,0.00026568,0.58422,1.0392,-0.0000451651,-0.0015628416,-0.0026750909
3290,10.1088/0022-3727/44/47/475304,25426,4a,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,881.5,,-22339,0.00026586,0.5825,1.0399,-0.0000447648,-0.0015789549,-0.0027106522
3290,10.1088/0022-3727/44/47/475304,25426,4a,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,882,,-22536,0.00026605,0.58078,1.0407,-0.0000443734,-0.0015951567,-0.0027465766
3290,10.1088/0022-3727/44/47/475304,25426,4a,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,882.5,,-22734,0.00026624,0.57906,1.0414,-0.000043987,-0.0016114709,-0.0027829083
3290,10.1088/0022-3727/44/47/475304,25426,4a,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,883,,-22932,0.00026643,0.57734,1.0421,-0.0000436072,-0.0016278268,-0.0028195288
3290,10.1088/0022-3727/44/47/475304,25426,4a,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,883.5,,-23130,0.00026662,0.57561,1.0429,-0.0000432339,-0.0016442244,-0.0028564903
3290,10.1088/0022-3727/44/47/475304,25427,4d,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,323.5,,,0.000055644,,,,,
3290,10.1088/0022-3727/44/47/475304,25427,4d,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,324,,,0.000055832,,,,,
3290,10.1088/0022-3727/44/47/475304,25427,4d,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,324.5,,,0.00005602,,,,,
3290,10.1088/0022-3727/44/47/475304,25427,4d,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,325,,,0.000056209,,,,,
3290,10.1088/0022-3727/44/47/475304,25427,4d,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,325.5,,,0.000056397,,,,,
3290,10.1088/0022-3727/44/47/475304,25427,4d,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,326,,,0.000056586,,,,,
3290,10.1088/0022-3727/44/47/475304,25427,4d,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,326.5,,,0.000056774,,,,,
3290,10.1088/0022-3727/44/47/475304,25427,4d,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,327,,,0.000056962,,,,,
3290,10.1088/0022-3727/44/47/475304,25427,4d,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,327.5,,,0.000057151,,,,,
3290,10.1088/0022-3727/44/47/475304,25427,4d,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,328,,,0.000057339,,,,,
3290,10.1088/0022-3727/44/47/475304,25427,4d,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,328.5,,,0.000057527,,,,,
3290,10.1088/0022-3727/44/47/475304,25427,4d,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,884,,,0.00026681,0.57389,1.0436,,,
3290,10.1088/0022-3727/44/47/475304,25427,4d,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,884.5,,,0.00026699,0.57217,1.0444,,,
3290,10.1088/0022-3727/44/47/475304,25427,4d,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,885,,,0.00026718,0.57045,1.0451,,,
3290,10.1088/0022-3727/44/47/475304,25427,4d,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,885.5,,,0.00026737,0.56873,1.0459,,,
3290,10.1088/0022-3727/44/47/475304,25427,4d,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,886,,,0.00026756,0.56701,1.0466,,,
3290,10.1088/0022-3727/44/47/475304,25427,4d,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,886.5,,,0.00026775,0.56528,1.0474,,,
3290,10.1088/0022-3727/44/47/475304,25427,4d,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,887,,,0.00026794,0.56356,1.0481,,,
3290,10.1088/0022-3727/44/47/475304,25427,4d,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,887.5,,,0.00026812,0.56184,1.0488,,,
3290,10.1088/0022-3727/44/47/475304,25427,4d,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,888,,,0.00026831,0.56012,1.0496,,,
3290,10.1088/0022-3727/44/47/475304,25427,4d,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,888.5,,,0.0002685,,1.0503,,,
3290,10.1088/0022-3727/44/47/475304,25427,4d,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,889,,,0.00026869,,1.0511,,,
3290,10.1088/0022-3727/44/47/475304,25427,4d,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,889.5,,,0.00026888,,1.0518,,,
3290,10.1088/0022-3727/44/47/475304,25427,4d,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,890,,,0.00026907,,1.0526,,,
3290,10.1088/0022-3727/44/47/475304,25427,4d,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,890.5,,,0.00026925,,1.0533,,,
3290,10.1088/0022-3727/44/47/475304,25427,4d,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,891,,,0.00026944,,1.0541,,,
3290,10.1088/0022-3727/44/47/475304,25427,4d,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,891.5,,,0.00026963,,1.0548,,,
3290,10.1088/0022-3727/44/47/475304,25427,4d,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,892,,,0.00026982,,1.0555,,,
3290,10.1088/0022-3727/44/47/475304,25427,4d,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,892.5,,,0.00027001,,1.0563,,,
3290,10.1088/0022-3727/44/47/475304,25427,4d,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,893,,,0.0002702,,1.057,,,
3290,10.1088/0022-3727/44/47/475304,25427,4d,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,893.5,,,0.00027039,,1.0578,,,
3290,10.1088/0022-3727/44/47/475304,25427,4d,31654, Pb1−xAgxSe_ x=0.015, Pb0.985Ag0.015Se ,894,,,0.00027057,,1.0585,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,9.5,4.7876e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,10,4.7864e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,10.5,4.7853e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,11,4.7841e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,11.5,4.7829e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,12,4.7818e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,12.5,4.7806e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,13,4.7795e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,13.5,4.7783e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,14,4.7771e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,14.5,4.776e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,15,4.7748e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,15.5,4.7736e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,16,4.7725e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,16.5,4.7713e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,17,4.7701e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,17.5,4.769e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,18,4.7678e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,18.5,4.7666e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,19,4.7655e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,19.5,4.7643e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,20,4.7632e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,20.5,4.762e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,21,4.7608e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,21.5,4.7597e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,22,4.7585e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,22.5,4.7573e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,23,4.7562e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,23.5,4.755e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,24,4.7538e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,24.5,4.7527e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,25,4.7515e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,25.5,4.7503e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,26,4.7492e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,26.5,4.748e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,27,4.7469e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,27.5,4.7457e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,28,4.7445e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,28.5,4.7434e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,29,4.7422e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,29.5,4.741e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,30,4.7399e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,30.5,4.7387e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,31,4.7375e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,31.5,4.7364e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,32,4.7352e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,32.5,4.734e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,33,4.7329e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,33.5,4.7317e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,34,4.7306e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,34.5,4.7294e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,35,4.7282e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,35.5,4.7271e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,36,4.7259e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,36.5,4.7247e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,37,4.7236e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,37.5,4.7224e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,38,4.7212e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,38.5,4.7201e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,39,4.7189e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,39.5,4.7177e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,40,4.7166e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,40.5,4.7154e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,41,4.7143e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,41.5,4.7131e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,42,4.7119e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,42.5,4.7108e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,43,4.7096e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,43.5,4.7084e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,44,4.7073e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,44.5,4.7061e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,45,4.7049e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,45.5,4.7038e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,46,4.7026e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,46.5,4.7014e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,47,4.7003e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,47.5,4.6991e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,48,4.698e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,48.5,4.6968e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,49,4.6956e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,49.5,4.6945e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,50,4.6933e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,50.5,4.6921e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,51,4.691e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,51.5,4.6898e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,52,4.6886e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,52.5,4.6875e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,53,4.6863e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,53.5,4.6851e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,54,4.684e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,54.5,4.6828e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,55,4.6817e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,55.5,4.6805e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,56,4.6793e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,56.5,4.6782e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,57,4.677e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,57.5,4.6758e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,58,4.6747e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,58.5,4.6735e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,59,4.6723e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,59.5,4.6712e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,60,4.67e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,60.5,4.6688e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,61,4.6677e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,61.5,4.6665e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,62,4.6654e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,62.5,4.6642e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,63,4.663e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,63.5,4.6619e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,64,4.6607e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,64.5,4.6595e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,65,4.6584e+25,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31656, Pb1−xAgxSe_ x=0.02, Pb0.98Ag0.02Se ,65.5,4.6572e+25,,,,,,,
