sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical resistivity,Power factor,Seebeck coefficient,Thermal conductivity,ZT,Electrical conductivity,Figure of merit Z
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,346,0.36184,-0.000011147,0.00085125,1.2195,-0.017526,2.7636524431,-0.0000091406
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,346.5,0.3612,-0.000010822,0.00085056,1.2189,-0.017222,2.7685492802,-0.0000088785
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,347,0.36056,-0.000010498,0.00084987,1.2183,-0.016919,2.7734635012,-0.0000086169
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,347.5,0.35992,-0.000010173,0.00084918,1.2176,-0.016615,2.7783951989,-0.000008355
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,348,0.35928,-0.000009848,0.00084849,1.217,-0.016312,2.7833444667,-0.000008092
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,348.5,0.35864,-0.0000095233,0.0008478,1.2164,-0.016008,2.7883113986,-0.0000078291
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,349,0.358,-0.0000091985,0.00084711,1.2157,-0.015705,2.7932960894,-0.0000075664
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,349.5,0.35735,-0.0000088738,0.00084642,1.2151,-0.015401,2.7983769414,-0.0000073029
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,350,0.35671,-0.000008549,0.00084573,1.2145,-0.015098,2.803397718,-0.0000070391
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,350.5,0.35607,-0.0000082243,0.00084504,1.2138,-0.014794,2.8084365434,-0.0000067757
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,351,0.35543,-0.0000078995,0.00084435,1.2132,-0.01449,2.8134935149,-0.0000065113
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,351.5,0.35479,-0.0000075748,0.00084366,1.2126,-0.014187,2.8185687308,-0.0000062467
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,352,0.35415,-0.00000725,0.00084297,1.2119,-0.013883,2.82366229,-0.0000059823
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,352.5,0.35351,-0.0000069253,0.00084228,1.2113,-0.01358,2.8287742921,-0.0000057172
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,353,0.35287,-0.0000066005,0.00084159,1.2107,-0.013276,2.8339048375,-0.0000054518
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,353.5,0.35223,-0.0000062758,0.0008409,1.21,-0.012973,2.8390540272,-0.0000051866
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,354,0.35158,-0.000005951,0.00084021,1.2094,-0.012669,2.8443028614,-0.0000049206
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,354.5,0.35094,-0.0000056263,0.00083952,1.2088,-0.012366,2.8494899413,-0.0000046545
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,355,0.3503,-0.0000053015,0.00083883,1.2081,-0.012062,2.8546959749,-0.0000043883
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,355.5,0.34966,-0.0000049768,0.00083814,1.2075,-0.011759,2.8599210662,-0.0000041216
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,356,0.34902,-0.0000046521,0.00083746,1.2069,-0.011455,2.86516532,-0.0000038546
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,356.5,0.34838,-0.0000043273,0.00083677,1.2062,-0.011152,2.8704288421,-0.0000035875
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,357,0.34774,-0.0000040026,0.00083608,1.2056,-0.010848,2.8757117387,-0.00000332
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,357.5,0.3471,-0.0000036778,0.00083539,1.205,-0.010545,2.881014117,-0.0000030521
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,358,0.34646,-0.0000033531,0.0008347,1.2044,-0.010241,2.886336085,-0.000002784
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,358.5,0.34582,-0.0000030283,0.00083401,1.2037,-0.0099374,2.8916777514,-0.0000025158
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,359,0.34517,-0.0000027036,0.00083332,1.2031,-0.0096339,2.8971231567,-0.0000022472
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,359.5,0.34453,-0.0000023788,0.00083263,1.2025,-0.0093304,2.9025048617,-0.0000019782
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,360,0.34389,-0.0000020541,0.00083194,1.2018,-0.0090268,2.907906598,-0.0000017092
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,360.5,0.34325,-0.0000017293,0.00083125,1.2012,-0.0087233,2.9133284778,-0.0000014396
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,361,0.34261,-0.0000014046,0.00083056,1.2006,-0.0084198,2.9187706138,-0.0000011699
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,361.5,0.34197,-0.0000010798,0.00082987,1.1999,-0.0081162,2.9242331199,-8.999e-7
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,362,0.34133,-7.551e-7,0.00082918,1.1993,-0.0078127,2.9297161105,-6.296e-7
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,362.5,0.34069,-4.303e-7,0.00082849,1.1987,-0.0075092,2.9352197012,-3.59e-7
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,363,0.34005,-1.056e-7,0.0008278,1.198,-0.0072056,2.9407440082,-8.81e-8
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,363.5,0.3394,2.192e-7,0.00082711,1.1974,-0.0069021,2.9463759576,1.83e-7
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,364,0.33876,5.439e-7,0.00082642,1.1968,-0.0065986,2.9519423781,4.545e-7
