sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical resistivity,Seebeck coefficient,Thermal conductivity,ZT,Electrical conductivity,Power factor,Figure of merit Z
8671,10.1016/j.intermet.2010.12.001,25123,2,31281,DDyFe4Sb12_ y=0.86 BM,undefined,800,0.0000069917,0.00016832,2.9288,1.0732,143026.731696154,0.0040521794,0.001383563
8671,10.1016/j.intermet.2010.12.001,25123,2,31282,CayFe4Sb12_ y=0.93 BM,undefined,300,0.0000037839,0.00009238,,,264277.5971880864,0.002255362,
8671,10.1016/j.intermet.2010.12.001,25123,2,31282,CayFe4Sb12_ y=0.93 BM,undefined,350,0.0000039109,0.000097456,,,255695.6199340305,0.0024285131,
8671,10.1016/j.intermet.2010.12.001,25123,2,31282,CayFe4Sb12_ y=0.93 BM,undefined,400,0.0000040379,0.00010253,,,247653.4832462419,0.0026034327,
8671,10.1016/j.intermet.2010.12.001,25123,2,31282,CayFe4Sb12_ y=0.93 BM,undefined,450,0.0000041649,0.00010761,,,240101.8031645418,0.0027803578,
8671,10.1016/j.intermet.2010.12.001,25123,2,31282,CayFe4Sb12_ y=0.93 BM,undefined,500,0.0000042919,0.00011268,2.847,0.53761,232997.0409375801,0.0029583127,0.0010390983
8671,10.1016/j.intermet.2010.12.001,25123,2,31282,CayFe4Sb12_ y=0.93 BM,undefined,550,0.0000044188,0.00011776,3.0644,0.58411,226305.7843758487,0.0031382768,0.0010241081
8671,10.1016/j.intermet.2010.12.001,25123,2,31282,CayFe4Sb12_ y=0.93 BM,undefined,600,0.0000045458,0.00012284,3.2817,0.63062,219983.2812706234,0.0033194742,0.0010115105
8671,10.1016/j.intermet.2010.12.001,25123,2,31282,CayFe4Sb12_ y=0.93 BM,undefined,650,0.0000046728,0.00012791,3.4991,0.67712,214004.4512925869,0.00350132,0.0010006344
8671,10.1016/j.intermet.2010.12.001,25123,2,31282,CayFe4Sb12_ y=0.93 BM,undefined,700,0.0000047998,0.00013299,3.7165,0.72363,208342.0142505938,0.0036848077,0.0009914725
8671,10.1016/j.intermet.2010.12.001,25123,2,31282,CayFe4Sb12_ y=0.93 BM,undefined,750,0.0000049268,0.00013806,3.9339,0.77013,202971.5028010067,0.0038687512,0.0009834391
8671,10.1016/j.intermet.2010.12.001,25123,2,31282,CayFe4Sb12_ y=0.93 BM,undefined,800,0.0000050538,0.00014314,4.1513,0.81664,197870.909018956,0.0040541888,0.0009766071
8671,10.1016/j.intermet.2010.12.001,25123,2,31283,CayFe4Sb12_ y=0.92 BM,undefined,300,0.0000030715,0.000082518,,,325573.8238645613,0.0022169039,
8671,10.1016/j.intermet.2010.12.001,25123,2,31283,CayFe4Sb12_ y=0.92 BM,undefined,350,0.0000032137,0.000087497,,,311167.8128014439,0.0023822152,
8671,10.1016/j.intermet.2010.12.001,25123,2,31283,CayFe4Sb12_ y=0.92 BM,undefined,400,0.000003356,0.000092475,,,297973.7783075089,0.0025481602,
8671,10.1016/j.intermet.2010.12.001,25123,2,31283,CayFe4Sb12_ y=0.92 BM,undefined,450,0.0000034983,0.000097454,,,285853.1286624932,0.0027148278,
8671,10.1016/j.intermet.2010.12.001,25123,2,31283,CayFe4Sb12_ y=0.92 BM,undefined,500,0.0000036405,0.00010243,3.1525,0.43301,274687.5429199286,0.0028819956,0.0009141937
