sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical conductivity,Seebeck coefficient,Thermal conductivity,ZT,Electrical resistivity,Power factor,Figure of merit Z
27915,10.1039/c7ee00098g,25172,Figure 2A,31369,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0.1,undefined,550,32419,-0.00024394,0.93891,1.1097,0.0000308461,0.0019291485,0.0020546681
27915,10.1039/c7ee00098g,25172,Figure 2A,31369,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0.1,undefined,600,30177,-0.00025345,0.9164,1.2281,0.0000331378,0.001938477,0.0021153176
27915,10.1039/c7ee00098g,25172,Figure 2A,31369,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0.1,undefined,650,27936,-0.00026296,0.89389,1.3464,0.0000357961,0.0019317175,0.0021610237
27915,10.1039/c7ee00098g,25172,Figure 2A,31369,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0.1,undefined,700,25695,-0.00027247,0.87137,1.4647,0.0000389181,0.0019075943,0.0021891897
27915,10.1039/c7ee00098g,25172,Figure 2A,31369,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0.1,undefined,750,23454,-0.00028198,0.84886,1.583,0.0000426367,0.0018648913,0.0021969363
27915,10.1039/c7ee00098g,25181,Figure 4A,31369,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0.1,undefined,300,,,1.0515,,,,
27915,10.1039/c7ee00098g,25172,Figure 2A,31370,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0.15,undefined,350,41029,-0.00020493,0.99761,0.65011,0.000024373,0.0017230664,0.0017271944
27915,10.1039/c7ee00098g,25172,Figure 2A,31370,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0.15,undefined,400,38905,-0.00021501,0.97533,0.7802,0.0000257036,0.0017985509,0.0018440435
27915,10.1039/c7ee00098g,25172,Figure 2A,31370,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0.15,undefined,450,36781,-0.00022509,0.95304,0.91029,0.000027188,0.0018635281,0.0019553514
27915,10.1039/c7ee00098g,25172,Figure 2A,31370,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0.15,undefined,500,34657,-0.00023518,0.93076,1.0404,0.0000288542,0.0019168659,0.0020594632
27915,10.1039/c7ee00098g,25172,Figure 2A,31370,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0.15,undefined,550,32532,-0.00024526,0.90847,1.1705,0.000030739,0.0019568801,0.0021540393
27915,10.1039/c7ee00098g,25172,Figure 2A,31370,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0.15,undefined,600,30408,-0.00025535,0.88619,1.3006,0.0000328861,0.0019827118,0.0022373439
27915,10.1039/c7ee00098g,25172,Figure 2A,31370,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0.15,undefined,650,28284,-0.00026543,0.8639,1.4307,0.0000353557,0.0019926951,0.002306627
27915,10.1039/c7ee00098g,25172,Figure 2A,31370,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0.15,undefined,700,26160,-0.00027552,0.84162,1.5607,0.0000382263,0.0019858388,0.0023595433
27915,10.1039/c7ee00098g,25172,Figure 2A,31370,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0.15,undefined,750,24036,-0.0002856,0.81934,1.6908,0.0000416043,0.0019605531,0.0023928443
27915,10.1039/c7ee00098g,25181,Figure 4A,31370,Mg3.2􏰀xNbxSb1.5Bi0.49Te0.01_ x = 0.15,undefined,300,,,1.0199,,,,
