sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical resistivity,Lattice thermal conductivity,Power factor,Seebeck coefficient,Thermal conductivity,ZT,Electrical conductivity,Figure of merit Z
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,365,0.000037252,0.59933,0.0018728,0.00026216,0.76011,0.90352,26844.1962847632,0.0024638539
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,365.5,0.000037205,0.59922,0.0018736,0.00026203,0.76068,0.90442,26878.1077812122,0.0024630594
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,366,0.000037157,0.59911,0.0018745,0.00026189,0.76126,0.90532,26912.8293457491,0.002462365
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,366.5,0.00003711,0.599,0.0018754,0.00026176,0.76183,0.90622,26946.9145782808,0.0024617041
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,367,0.000037063,0.59889,0.0018762,0.00026163,0.7624,0.90712,26981.0862585328,0.0024609129
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,367.5,0.000037015,0.59879,0.0018771,0.0002615,0.76297,0.90802,27016.0745643658,0.002460254
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,368,0.000036968,0.59868,0.0018779,0.00026137,0.76354,0.90892,27050.421986583,0.0024594651
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,368.5,0.000036921,0.59857,0.0018788,0.00026123,0.76412,0.90982,27084.8568565315,0.0024587761
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,369,0.000036874,0.59846,0.0018796,0.0002611,0.76469,0.91072,27119.3795085968,0.0024579895
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,369.5,0.000036826,0.59835,0.0018805,0.00026097,0.76526,0.91162,27154.7276380818,0.0024573348
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,370,0.000036779,0.59825,0.0018813,0.00026084,0.76583,0.91252,27189.428750102,0.0024565504
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,370.5,0.000036732,0.59814,0.0018822,0.00026071,0.76641,0.91342,27224.2186649243,0.0024558657
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,371,0.000036684,0.59803,0.001883,0.00026057,0.76698,0.91432,27259.8408025297,0.0024550836
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,371.5,0.000036637,0.59792,0.0018839,0.00026044,0.76755,0.91523,27294.8112563802,0.0024544329
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,372,0.00003659,0.59782,0.0018847,0.00026031,0.76812,0.91613,27329.8715496037,0.0024536531
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,372.5,0.000036542,0.59771,0.0018856,0.00026018,0.76869,0.91703,27365.7708937661,0.0024530045
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,373,0.000036495,,0.0018865,0.00026005,0.76927,0.91793,27401.013837512,0.0024523249
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,373.5,0.000036448,,0.0018873,0.00025991,0.76984,0.91883,27436.3476733977,0.0024515484
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,374,0.000036401,,0.0018882,0.00025978,0.77041,0.91973,27471.7727534958,0.0024509028
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,374.5,0.000036353,,0.001889,0.00025965,0.77098,0.92063,27508.0461034853,0.0024501284
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,375,0.000036306,,0.0018899,0.00025952,0.77156,0.92153,27543.6566958629,0.0024494531
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,375.5,0.000036259,,0.0018907,0.00025939,0.77213,0.92243,27579.3596072699,0.0024486809
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,376,0.000036211,,0.0018916,0.00025925,0.7727,0.92333,27615.9178150286,0.0024480393
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,376.5,0.000036164,,0.0018924,0.00025912,0.77327,0.92423,27651.8084282712,0.0024472694
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,377,0.000036117,,0.0018933,0.00025899,0.77385,0.92513,27687.7924523078,0.0024465982
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,377.5,0.000036069,,0.0018942,0.00025886,0.77442,0.92603,27724.6388865785,0.0024459596
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,378,0.000036022,,0.001895,0.00025873,0.77499,0.92694,27760.8128365999,0.0024451928
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,378.5,0.000035975,,0.0018959,0.00025859,0.77556,0.92784,27797.0813064628,0.0024445562
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,379,0.000035927,,0.0018967,0.00025846,0.77613,0.92874,27834.2193893172,0.0024437916
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,379.5,0.00003588,,0.0018976,0.00025833,0.77671,0.92964,27870.6800445931,0.0024431255
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,380,0.000035833,,0.0018984,0.0002582,0.77728,0.93054,27907.2363463846,0.0024423631
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,380.5,0.000035786,,0.0018993,0.00025807,0.77785,0.93144,27943.8886715475,0.0024417304
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,381,0.000035738,,0.0019001,0.00025793,0.77842,0.93234,27981.4203368963,0.0024409702
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,381.5,0.000035691,,0.001901,0.0002578,0.779,0.93324,28018.2679106778,0.0024403081
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,382,0.000035644,,0.0019019,0.00025767,0.77957,0.93414,28055.212658512,0.0024396783
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,382.5,0.000035596,,0.0019027,0.00025754,0.78014,0.93504,28093.0441622654,0.0024389212
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,383,0.000035549,,0.0019036,0.00025741,0.78071,0.93594,28130.1865031365,0.0024382933
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,383.5,0.000035502,,0.0019044,0.00025728,0.78128,0.93684,28167.4271872007,0.0024375384
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,384,0.000035454,,0.0019053,0.00025714,0.78186,0.93774,28205.5621368534,0.0024368813
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,384.5,0.000035407,,0.0019061,0.00025701,0.78243,0.93865,28243.0027960573,0.0024361285
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,385,0.00003536,,0.001907,0.00025688,0.783,0.93955,28280.5429864253,0.0024355045
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,385.5,0.000035313,,0.0019078,0.00025675,0.78357,0.94045,28318.183105372,0.0024347538
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,386,0.000035265,,0.0019087,0.00025662,0.78415,0.94135,28356.7276336311,0.0024341006
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,386.5,0.000035218,,0.0019096,0.00025648,0.78472,0.94225,28394.5709580328,0.0024334795
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,387,0.000035171,,0.0019104,0.00025635,0.78529,0.94315,28432.5154246396,0.0024327319
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,387.5,0.000035123,,0.0019113,0.00025622,0.78586,0.94405,28471.3720354184,0.0024321126
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,388,0.000035076,,0.0019121,0.00025609,0.78643,0.94495,28509.5221804083,0.0024313671
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,388.5,0.000035029,,0.001913,0.00025596,0.78701,0.94585,28547.7747009621,0.0024307188
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,389,0.000034981,,0.0019138,0.00025582,0.78758,0.94675,28586.9471999085,0.0024299754
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,389.5,0.000034934,,0.0019147,0.00025569,0.78815,0.94765,28625.4079120627,0.0024293599
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,390,0.000034887,,0.0019156,0.00025556,0.78872,0.94855,28663.9722532749,0.0024287453
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,390.5,0.000034839,,0.0019164,0.00025543,0.7893,0.94945,28703.4645081661,0.0024279742
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,391,0.000034792,,0.0019173,0.0002553,0.78987,0.95036,28742.2395953093,0.0024273615
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,391.5,0.000034745,,0.0019181,0.00025516,0.79044,0.95126,28781.1195855519,0.0024266231
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,392,0.000034698,,0.001919,0.00025503,0.79101,0.95216,28820.1049051819,0.0024260123
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,392.5,0.00003465,,0.0019198,0.0002549,0.79159,0.95306,28860.0288600289,0.0024252454
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,393,0.000034603,,0.0019207,0.00025477,0.79216,0.95396,28899.228390602,0.0024246364
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,393.5,0.000034556,,0.0019216,0.00025464,0.79273,0.95486,28938.5345526103,0.0024240284
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,394,0.000034508,,0.0019224,0.0002545,0.7933,0.95576,28978.7875275298,0.0024232951
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,394.5,0.000034461,,0.0019233,0.00025437,0.79387,0.95666,29018.3105539595,0.0024226889
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,395,0.000034414,,0.0019241,0.00025424,0.79445,0.95756,29057.9415354216,0.0024219271
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,395.5,0.000034366,,0.001925,0.00025411,0.79502,0.95846,29098.5276145027,0.0024213227
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,396,0.000034319,,0.0019259,0.00025398,0.79559,0.95936,29138.3781578717,0.0024207192
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,396.5,0.000034272,,0.0019267,0.00025384,0.79616,0.96026,29178.3380018674,0.002419991
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,397,0.000034225,,0.0019276,0.00025371,0.79674,0.96116,29218.407596786,0.0024193589
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,397.5,0.000034177,,0.0019284,0.00025358,0.79731,0.96207,29259.4434853849,0.0024186327
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,398,0.00003413,,0.0019293,0.00025345,0.79788,0.96297,29299.7363023733,0.0024180328
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,398.5,0.000034083,,0.0019301,0.00025332,0.79845,0.96387,29340.1402458704,0.0024173085
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,399,0.000034035,,0.001931,0.00025319,0.79902,0.96477,29381.5190245336,0.0024167105
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,399.5,0.000033988,,0.0019319,0.00025305,0.7996,0.96567,29422.1489937625,0.002416083
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,400,0.000033941,,0.0019327,0.00025292,0.80017,0.96657,29462.8914881707,0.0024153617
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,400.5,0.000033893,,0.0019336,0.00025279,0.80074,0.96747,29504.6174726345,0.0024147663
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,401,0.000033846,,0.0019344,0.00025266,0.80131,0.96837,29545.5888435857,0.002414047
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,401.5,0.000033799,,0.0019353,0.00025253,0.80189,0.96927,29586.6741619575,0.0024134233
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,402,0.000033751,,0.0019362,0.00025239,0.80246,0.97017,29628.7517406892,0.0024128305
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,402.5,0.000033704,,0.001937,0.00025226,0.80303,0.97107,29670.0688345597,0.0024121141
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,403,0.000033657,,0.0019379,0.00025213,0.8036,0.97197,29711.5013221618,0.0024115231
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,403.5,0.00003361,,0.0019387,0.000252,0.80417,0.97287,29753.049687593,0.0024108087
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,404,0.000033562,,0.0019396,0.00025187,0.80475,0.97378,29795.6021691198,0.0024101895
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,404.5,0.000033515,,0.0019405,0.00025173,0.80532,0.97468,29837.3862449649,0.0024096012
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,405,0.000033468,,0.0019413,0.0002516,0.80589,0.97558,29879.2876777818,0.0024088896
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,405.5,0.00003342,,0.0019422,0.00025147,0.80646,0.97648,29922.2022740874,0.002408303
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,406,0.000033373,,0.001943,0.00025134,0.80704,0.97738,29964.3424325053,0.0024075634
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,406.5,0.000033326,,0.0019439,0.00025121,0.80761,0.97828,30006.6014523195,0.0024069786
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,407,0.000033278,,0.0019448,0.00025107,0.80818,0.97918,30049.8828054571,0.0024063946
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,407.5,0.000033231,,0.0019456,0.00025094,0.80875,0.98008,30092.3836177064,0.0024056878
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,408,0.000033184,,0.0019465,0.00025081,0.80933,0.98098,30135.0048216008,0.0024050758
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,408.5,0.000033137,,0.0019473,0.00025068,0.8099,0.98188,30177.7469294143,0.0024043709
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,409,0.000033089,,0.0019482,0.00025055,0.81047,0.98278,30221.5237692284,0.0024037904
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,409.5,0.000033042,,0.0019491,0.00025041,0.81104,0.98368,30264.5118334241,0.0024032107
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,410,0.000032995,,0.0019499,0.00025028,0.81161,0.98458,30307.6223670253,0.0024025086
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,410.5,0.000032947,,0.0019508,0.00025015,0.81219,0.98549,30351.777096549,0.002401901
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,411,0.0000329,,0.0019516,0.00025002,0.81276,0.98639,30395.1367781155,0.0024012008
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,411.5,0.000032853,,0.0019525,0.00024989,0.81333,0.98729,30438.620521718,0.0024006246
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,412,0.000032805,,0.0019534,0.00024975,0.8139,0.98819,30483.1580551745,0.0024000491
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,412.5,0.000032758,,0.0019542,0.00024962,0.81448,0.98909,30526.8941937847,0.0023993223
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,413,0.000032711,,0.0019551,0.00024949,0.81505,0.98999,30570.7560147962,0.0023987485
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,413.5,0.000032663,,0.0019559,0.00024936,0.81562,0.99089,30615.6813519885,0.002398053
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,414,0.000032616,,0.0019568,0.00024923,0.81619,0.99179,30659.7988717194,0.002397481
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,414.5,0.000032569,,0.0019577,0.00024909,0.81676,0.99269,30704.0437225583,0.0023969097
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,415,0.000032522,,0.0019585,0.00024896,0.81734,0.99359,30748.4164565525,0.0023961876
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,415.5,0.000032474,,0.0019594,0.00024883,0.81791,0.99449,30793.8658619203,0.0023956181
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,416,0.000032427,,0.0019602,0.0002487,0.81848,0.99539,30838.4987818793,0.0023949272
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,416.5,0.00003238,,0.0019611,0.00024857,0.81905,0.99629,30883.2612723904,0.0023943593
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,417,0.000032332,,0.001962,0.00024844,0.81963,0.9972,30929.1104787826,0.002393763
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,417.5,0.000032285,,0.0019628,0.0002483,0.8202,0.9981,30974.1365959424,0.0023930749
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,418,0.000032238,,0.0019637,0.00024817,0.82077,0.999,31019.2940008685,0.0023925095
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,418.5,0.00003219,,0.0019646,0.00024804,0.82134,0.9999,31065.5483069276,0.0023919449
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,419,0.000032143,,0.0019654,0.00024791,0.82192,1.0008,31110.9728401207,0.0023912303
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,419.5,0.000032096,,0.0019663,0.00024778,0.82249,1.0017,31156.5304087737,0.0023906674
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,420,0.000032049,,0.0019671,0.00024764,0.82306,1.0026,31202.2215981778,0.0023899837
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,420.5,0.000032001,,0.001968,0.00024751,0.82363,1.0035,31249.0234680166,0.0023894224
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,421,0.000031954,,0.0019689,0.00024738,0.8242,1.0044,31294.9865431558,0.0023888619
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,421.5,0.000031907,,0.0019697,0.00024725,0.82478,1.0053,31341.0850283637,0.002388152
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,422,0.000031859,,0.0019706,0.00024712,0.82535,1.0062,31388.3047176622,0.0023875931
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,422.5,0.000031812,,0.0019714,0.00024698,0.82592,1.0071,31434.6787375833,0.002386914
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,423,0.000031765,,0.0019723,0.00024685,0.82649,1.008,31481.1899889816,0.0023863568
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,423.5,0.000031717,,0.0019732,0.00024672,0.82707,1.0089,31528.8331178863,0.0023857715
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,424,0.00003167,,0.001974,0.00024659,0.82764,1.0098,31575.6236185665,0.002385095
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,424.5,0.000031623,,0.0019749,0.00024646,0.82821,1.0107,31622.5532049458,0.0023845402
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,425,0.000031575,,0.0019758,0.00024632,0.82878,1.0116,31670.6254948535,0.0023839861
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,425.5,0.000031528,,0.0019766,0.00024619,0.82935,1.0125,31717.8381121543,0.0023833122
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,426,0.000031481,,0.0019775,0.00024606,0.82993,1.0134,31765.1917029319,0.0023827311
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,426.5,0.000031434,,0.0019784,0.00024593,0.8305,1.0143,31812.6868995355,0.0023821794
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,427,0.000031386,,0.0019792,0.0002458,0.83107,1.0152,31861.3394507105,0.0023815082
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,427.5,0.000031339,,0.0019801,0.00024566,0.83164,1.0161,31909.1228182137,0.0023809581
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,428,0.000031292,,0.0019809,0.00024553,0.83222,1.017,31957.0497251694,0.00238026
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,428.5,0.000031244,,0.0019818,0.0002454,0.83279,1.0179,32006.1451798745,0.0023797116
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,429,0.000031197,,0.0019827,0.00024527,0.83336,1.0188,32054.3642016861,0.0023791639
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,429.5,0.00003115,,0.0019835,0.00024514,0.83393,1.0197,32102.7287319422,0.002378497
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,430,0.000031102,,0.0019844,0.000245,0.8345,1.0206,32152.2731657128,0.0023779509
71,10.1016/j.actamat.2015.01.018,4580,3(a),5851,MgAg0.97Sb0.99,MgAg0.97Sb0.99,430.5,0.000031055,,0.0019853,0.00024487,0.83508,1.0215,32200.933827081,0.002377377
