sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical conductivity,Hall concentration,Seebeck coefficient,Thermal conductivity,ZT,Electrical resistivity,Power factor,Figure of merit Z
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,330,72127,,,,,0.0000138644,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,330.5,72068,,,,,0.0000138758,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,331,72009,,,,,0.0000138872,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,331.5,71951,,,,,0.0000138983,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,332,71892,,,,,0.0000139098,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,332.5,71833,,,,,0.0000139212,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,333,71774,,,,,0.0000139326,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,333.5,71716,,,,,0.0000139439,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,334,71657,,,,,0.0000139554,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,334.5,71598,,,,,0.0000139669,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,335,71540,,,,,0.0000139782,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,335.5,71481,,,,,0.0000139897,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,336,71422,,,,,0.0000140013,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,336.5,71363,,,,,0.0000140129,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,337,71305,,,,,0.0000140243,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,337.5,71246,,,,,0.0000140359,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,338,71187,,,,,0.0000140475,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,338.5,71129,,,,,0.000014059,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,339,71070,,,,,0.0000140706,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,339.5,71011,,,,,0.0000140823,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,340,70953,,,,,0.0000140938,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,340.5,70894,,,,,0.0000141056,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,341,70835,,,,,0.0000141173,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,341.5,70776,,,,,0.0000141291,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,342,70718,,,,,0.0000141407,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,342.5,70659,,,,,0.0000141525,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,343,70600,,,,,0.0000141643,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,343.5,70542,,,,,0.000014176,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,344,70483,,,,,0.0000141878,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,344.5,70424,,,,,0.0000141997,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,345,70366,,,,,0.0000142114,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,345.5,70307,,,,,0.0000142233,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,346,70248,,,,,0.0000142353,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,346.5,70189,,,,,0.0000142472,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,347,70131,,,,,0.000014259,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,347.5,70072,,,,,0.000014271,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,348,70013,,,,,0.0000142831,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,348.5,69955,,,,,0.0000142949,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,349,69896,,,,,0.000014307,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,349.5,69837,,,,,0.0000143191,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,350,69779,,,,,0.000014331,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,350.5,69720,,,,,0.0000143431,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,351,69661,,,,,0.0000143552,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,351.5,69602,,,,,0.0000143674,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,352,69544,,,,,0.0000143794,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,352.5,69485,,,,,0.0000143916,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,353,69426,,,,,0.0000144038,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,353.5,69368,,,,,0.0000144159,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,354,69309,,,,,0.0000144281,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,354.5,69250,,,,,0.0000144404,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,355,69191,,,,,0.0000144527,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,355.5,69133,,,,,0.0000144649,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,356,69074,,,,,0.0000144772,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,356.5,69015,,,,,0.0000144896,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,357,68957,,,,,0.0000145018,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,357.5,68898,,,,,0.0000145142,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,358,68839,,,,,0.0000145266,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,358.5,68781,,,,,0.0000145389,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,359,68722,,,,,0.0000145514,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,359.5,68663,,,,,0.0000145639,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,360,68604,,,,,0.0000145764,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,360.5,68546,,,,,0.0000145887,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,361,68487,,,,,0.0000146013,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,361.5,68428,,,,,0.0000146139,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,362,68370,,,,,0.0000146263,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,362.5,68311,,,,,0.0000146389,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,363,68252,,,,,0.0000146516,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,363.5,68194,,,,,0.000014664,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,364,68135,,,,,0.0000146767,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,364.5,68076,,,,,0.0000146895,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,365,68017,,,,,0.0000147022,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,365.5,67959,,,,,0.0000147148,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,366,67900,,,,,0.0000147275,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,366.5,67841,,,,,0.0000147403,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,367,67783,,,,,0.000014753,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,367.5,67724,,,,,0.0000147658,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,368,67665,,,,,0.0000147787,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,368.5,67607,,,,,0.0000147914,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,369,67548,,,,,0.0000148043,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,369.5,67489,,,,,0.0000148172,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,370,67430,,,,,0.0000148302,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,370.5,67372,,,,,0.000014843,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,371,67313,,,,,0.000014856,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,371.5,67254,,,,,0.000014869,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,372,67196,,,,,0.0000148818,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,372.5,67137,,,,,0.0000148949,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,373,67078,,,,,0.000014908,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,373.5,67019,,,,,0.0000149211,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,374,66961,,,,,0.0000149341,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,374.5,66902,,,,,0.0000149472,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,375,66843,,,,,0.0000149604,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,375.5,66785,,,,,0.0000149734,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,376,66726,,,,,0.0000149867,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,376.5,66667,,,,,0.0000149999,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,377,66609,,,,,0.000015013,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,377.5,66550,,,,,0.0000150263,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,378,66491,,,,,0.0000150396,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,378.5,66432,,,,,0.000015053,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,379,66374,,,,,0.0000150661,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,379.5,66315,,,,,0.0000150795,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,380,66256,,,,,0.000015093,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,380.5,66198,,,,,0.0000151062,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,381,66139,,,,,0.0000151197,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,381.5,66080,,,,,0.0000151332,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,382,66022,,,,,0.0000151465,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,382.5,65963,,,,,0.00001516,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,383,65904,,,,,0.0000151736,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,383.5,65845,,,,,0.0000151872,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,384,65787,,,,,0.0000152006,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,384.5,65728,,,,,0.0000152142,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,385,65669,,,,,0.0000152279,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,385.5,65611,,,,,0.0000152413,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,386,65552,,,,,0.0000152551,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,386.5,65493,,,,,0.0000152688,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,387,65435,,,,,0.0000152823,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,387.5,65376,,,,,0.0000152961,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,388,65317,,,,,0.0000153099,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,388.5,65258,,,,,0.0000153238,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,389,65200,,,,,0.0000153374,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,389.5,65141,,,,,0.0000153513,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,390,65082,,,,,0.0000153652,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,390.5,65024,,,,,0.0000153789,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,391,64965,,,,,0.0000153929,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,391.5,64906,,,,,0.0000154069,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,392,64847,,,,,0.0000154209,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,392.5,64789,,,,,0.0000154347,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,393,64730,,,,,0.0000154488,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,393.5,64671,,,,,0.0000154629,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,394,64613,,,,,0.0000154768,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,394.5,64554,,,,,0.0000154909,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,395,64495,,,,,0.0000155051,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,395.5,64437,,,,,0.000015519,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,396,64378,,,,,0.0000155333,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,396.5,64319,,,,,0.0000155475,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,397,64260,,,,,0.0000155618,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,397.5,64202,,,,,0.0000155758,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,398,64143,,,,,0.0000155902,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,398.5,64084,,,,,0.0000156045,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,399,64026,,,,,0.0000156187,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,399.5,63967,,,,,0.0000156331,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,400,63908,,,,,0.0000156475,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,400.5,63850,,,,,0.0000156617,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,401,63791,,,,,0.0000156762,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,401.5,63732,,,,,0.0000156907,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,402,63673,,,,,0.0000157052,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,402.5,63615,,,,,0.0000157196,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,403,63556,,,,,0.0000157342,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,403.5,63497,,,,,0.0000157488,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,404,63439,,,,,0.0000157632,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,404.5,63380,,,,,0.0000157778,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,405,63321,,,,,0.0000157925,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,405.5,63263,,,,,0.000015807,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,406,63204,,,,,0.0000158218,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,406.5,63145,,,,,0.0000158366,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,407,63086,,,,,0.0000158514,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,407.5,63028,,,,,0.000015866,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,408,62969,,,,,0.0000158808,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,408.5,62910,,,,,0.0000158957,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,409,62852,,,,,0.0000159104,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,409.5,62793,,,,,0.0000159253,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,410,62734,,,,,0.0000159403,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,410.5,62675,,,,,0.0000159553,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,411,62617,,,,,0.0000159701,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,411.5,62558,,,,,0.0000159852,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,412,62499,,,,,0.0000160003,,
