sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical conductivity,Hall movility,Lattice thermal conductivity,Power factor,S,Seebeck coefficient,Thermal conductivity,ZT,total thermal conductivity,Electrical resistivity,Figure of merit Z
27931,10.1021/acs.cgd.8b00605,25595,3a,31862,0T-parallel,Bi0.875Ba0.125CuSeO,880,17482,,,0.00059832,,0.000185,0.4566,0.53367,,0.0000572017,0.0013103811
27931,10.1021/acs.cgd.8b00605,25595,3a,31862,0T-parallel,Bi0.875Ba0.125CuSeO,885,17199,,,0.0005924,,0.00018559,0.45478,0.53815,,0.0000581429,0.0013026079
27931,10.1021/acs.cgd.8b00605,25595,3a,31862,0T-parallel,Bi0.875Ba0.125CuSeO,890,16917,,,0.00058633,,0.00018617,0.45295,0.54263,,0.0000591121,0.0012944696
27931,10.1021/acs.cgd.8b00605,25595,3a,31862,0T-parallel,Bi0.875Ba0.125CuSeO,895,16635,,,0.00058009,,0.00018674,0.45112,0.54711,,0.0000601142,0.0012858885
27931,10.1021/acs.cgd.8b00605,25595,3a,31862,0T-parallel,Bi0.875Ba0.125CuSeO,900,16353,,,0.00057375,,0.00018731,0.44929,0.55159,,0.0000611509,0.0012770148
27931,10.1021/acs.cgd.8b00605,25595,3a,31862,0T-parallel,Bi0.875Ba0.125CuSeO,905,16071,,,0.00056729,,0.00018788,0.44746,0.55607,,0.0000622239,0.0012678005
27931,10.1021/acs.cgd.8b00605,25595,3a,31862,0T-parallel,Bi0.875Ba0.125CuSeO,910,15789,,,0.00056066,,0.00018844,0.44563,0.56055,,0.0000633352,0.0012581289
27931,10.1021/acs.cgd.8b00605,25595,3a,31862,0T-parallel,Bi0.875Ba0.125CuSeO,915,15507,,,0.00055387,,0.00018899,0.4438,0.56503,,0.000064487,0.0012480171
27931,10.1021/acs.cgd.8b00605,25597,4a,31862,0T-parallel,Bi0.875Ba0.125CuSeO,920,,,,,,,0.44197,,,,
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,305,42217,,,0.00034471,,0.000090361,0.69527,0.16162,,0.0000236871,0.000495793
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,310,41990,,,0.00034929,,0.000091205,0.69339,0.17117,,0.0000238152,0.0005037425
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,315,41762,,,0.00035384,,0.000092048,0.69151,0.18073,,0.0000239452,0.0005116918
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,320,41535,,,0.00035839,,0.000092891,0.68963,0.19028,,0.0000240761,0.0005196845
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,325,41307,,,0.00036293,,0.000093735,0.68775,0.19984,,0.000024209,0.0005277063
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,330,41080,,,0.00036746,,0.000094578,0.68588,0.20939,,0.0000243427,0.0005357497
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,335,40852,,,0.00037197,,0.000095422,0.684,0.21895,,0.0000244786,0.0005438158
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,340,40625,,,0.00037647,,0.000096265,0.68212,0.2285,,0.0000246154,0.0005519117
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,345,40397,,,0.00038094,,0.000097108,0.68024,0.23806,,0.0000247543,0.0005600082
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,350,40170,,,0.00038541,,0.000097952,0.67836,0.24762,,0.0000248942,0.0005681497
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,355,39942,,,0.00038985,,0.000098795,0.67649,0.25717,,0.0000250363,0.0005762835
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,360,39715,,,0.00039429,,0.000099639,0.67461,0.26673,,0.0000251794,0.000584471
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,365,39487,,,0.00039867,,0.00010048,0.67273,0.27628,,0.0000253248,0.0005926152
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,370,39260,,,0.00040311,,0.00010133,0.67085,0.28584,,0.0000254712,0.0006008944
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,375,39032,,,0.00040744,,0.00010217,0.66897,0.29539,,0.00002562,0.0006090557
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,380,38805,,,0.00041176,,0.00010301,0.6671,0.30495,,0.0000257699,0.0006172388
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,385,38577,,,0.00041613,,0.00010386,0.66522,0.31451,,0.0000259222,0.0006255524
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,390,38350,,,0.0004204,,0.0001047,0.66334,0.32406,,0.0000260756,0.0006337625
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,395,38122,,,0.00042463,,0.00010554,0.66146,0.33362,,0.0000262316,0.0006419587
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,400,37895,,,0.00042893,,0.00010639,0.65958,0.34317,,0.0000263887,0.0006503078
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,405,37667,,,0.00043311,,0.00010723,0.6577,0.35273,,0.0000265484,0.0006585221
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,410,37440,,,0.00043727,,0.00010807,0.65583,0.36228,,0.0000267094,0.0006667429
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,415,37212,,,0.00044147,,0.00010892,0.65395,0.37184,,0.0000268731,0.0006750822
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,420,36985,,,0.00044557,,0.00010976,0.65207,0.38139,,0.000027038,0.0006833162
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,425,36757,,,0.00044962,,0.0001106,0.65019,0.39095,,0.0000272057,0.0006915209
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,430,36530,,,0.00045374,,0.00011145,0.64831,0.40051,,0.0000273748,0.0006998812
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,435,36302,,,0.00045773,,0.00011229,0.64644,0.41006,,0.0000275467,0.0007080781
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,440,36075,,,0.0004617,,0.00011313,0.64456,0.41962,,0.00002772,0.0007163026
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,445,35847,,,0.0004657,,0.00011398,0.64268,0.42917,,0.0000278963,0.0007246219
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,450,35620,,,0.0004696,,0.00011482,0.6408,0.43873,,0.0000280741,0.000732834
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,455,35392,,,0.00047345,,0.00011566,0.63892,0.44828,,0.000028255,0.0007410161
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,460,35165,,,0.00047735,,0.00011651,0.63705,0.45784,,0.0000284374,0.0007493132
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,465,34937,,,0.00048112,,0.00011735,0.63517,0.4674,,0.0000286229,0.0007574665
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,470,34710,,,0.00048486,,0.00011819,0.63329,0.47695,,0.0000288101,0.0007656208
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,475,34482,,,0.00048863,,0.00011904,0.63141,0.48651,,0.0000290006,0.0007738712
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,480,34255,,,0.00049229,,0.00011988,0.62953,0.49606,,0.0000291928,0.0007819961
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,485,34027,,,0.00049589,,0.00012072,0.62766,0.50562,,0.0000293884,0.0007900615
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,490,33800,,,0.00049954,,0.00012157,0.62578,0.51517,,0.0000295858,0.0007982678
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,495,33572,,,0.00050305,,0.00012241,0.6239,0.52473,,0.0000297867,0.0008062991
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,500,33345,,,0.00050653,,0.00012325,0.62202,0.53428,,0.0000299895,0.0008143307
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,505,33117,,,0.00051003,,0.0001241,0.62014,0.54384,,0.000030196,0.0008224433
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,510,32890,,,0.00051341,,0.00012494,0.61827,0.5534,,0.0000304044,0.0008303977
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,515,32662,,,0.00051673,,0.00012578,0.61639,0.56295,,0.0000306166,0.0008383167
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,520,32435,,,0.0005201,,0.00012663,0.61451,0.57251,,0.0000308309,0.0008463654
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,525,32207,,,0.00052332,,0.00012747,0.61263,0.58206,,0.0000310492,0.0008542187
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,530,31980,,,0.0005265,,0.00012831,0.61075,0.59162,,0.0000312695,0.0008620549
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,535,31752,,,0.0005297,,0.00012916,0.60888,0.60117,,0.0000314941,0.000869958
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,540,31525,,,0.00053277,,0.00013,0.607,0.61073,,0.0000317209,0.00087771
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,545,31297,,,0.00053578,,0.00013084,0.60512,0.62028,,0.0000319519,0.0008854112
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,550,31070,,,0.00053882,,0.00013169,0.60324,0.62984,,0.0000321854,0.00089321
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,555,30842,,,0.00054172,,0.00013253,0.60136,0.6394,,0.0000324233,0.0009008248
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,560,30615,,,0.00054457,,0.00013337,0.59949,0.64895,,0.0000326637,0.0009083888
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,565,30387,,,0.00054742,,0.00013422,0.59761,0.65851,,0.0000329088,0.0009160155
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,570,30160,,,0.00055015,,0.00013506,0.59573,0.66806,,0.0000331565,0.0009234888
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,575,29932,,,0.00055281,,0.0001359,0.59385,0.67762,,0.0000334091,0.0009308916
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,580,29705,,,0.0005555,,0.00013675,0.59197,0.68717,,0.0000336644,0.0009383921
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,585,29477,,,0.00055803,,0.00013759,0.5901,0.69673,,0.0000339248,0.0009456533
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,590,29250,,,0.00056051,,0.00013843,0.58822,0.70629,,0.000034188,0.0009528918
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,595,29022,,,0.000563,,0.00013928,0.58634,0.71584,,0.0000344566,0.0009601937
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,600,28795,,,0.00056535,,0.00014012,0.58446,0.7254,,0.0000347283,0.0009673032
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,605,28567,,,0.00056762,,0.00014096,0.58258,0.73495,,0.0000350054,0.0009743211
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,610,28340,,,0.00056992,,0.00014181,0.58071,0.74451,,0.0000352858,0.0009814193
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,615,28112,,,0.00057205,,0.00014265,0.57883,0.75406,,0.000035572,0.0009882867
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,620,27885,,,0.00057413,,0.00014349,0.57695,0.76362,,0.0000358616,0.0009951122
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,625,27657,,,0.00057621,,0.00014434,0.57507,0.77317,,0.0000361572,0.0010019824
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,630,27430,,,0.00057815,,0.00014518,0.57319,0.78273,,0.0000364564,0.0010086533
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,635,27202,,,0.00058,,0.00014602,0.57132,0.79229,,0.000036762,0.0010151929
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,640,26975,,,0.00058187,,0.00014687,0.56944,0.80184,,0.0000370714,0.0010218285
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,645,26747,,,0.00058357,,0.00014771,0.56756,0.8114,,0.0000373874,0.0010282085
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,650,26520,,,0.00058522,,0.00014855,0.56568,0.82095,,0.0000377074,0.0010345425
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,655,26292,,,0.00058685,,0.0001494,0.5638,0.83051,,0.0000380344,0.0010408833
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,660,26065,,,0.00058834,,0.00015024,0.56193,0.84006,,0.0000383656,0.0010469987
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,665,25837,,,0.00058973,,0.00015108,0.56005,0.84962,,0.0000387042,0.0010529953
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,670,25610,,,0.00059115,,0.00015193,0.55817,0.85918,,0.0000390472,0.0010590859
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,675,25382,,,0.00059238,,0.00015277,0.55629,0.86873,,0.000039398,0.0010648762
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,680,25155,,,0.00059356,,0.00015361,0.55441,0.87829,,0.0000397535,0.0010706156
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,685,24927,,,0.00059471,,0.00015446,0.55253,0.88784,,0.0000401171,0.0010763397
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,690,24700,,,0.00059572,,0.0001553,0.55066,0.8974,,0.0000404858,0.0010818291
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,695,24472,,,0.0005967,,0.00015615,0.54878,0.90695,,0.000040863,0.001087321
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,700,24245,,,0.00059754,,0.00015699,0.5469,0.91651,,0.0000412456,0.0010925946
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,705,24017,,,0.00059827,,0.00015783,0.54502,0.92606,,0.0000416372,0.0010977028
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,710,23790,,,0.00059902,,0.00015868,0.54314,0.93562,,0.0000420345,0.0011028832
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,715,23562,,,0.00059957,,0.00015952,0.54127,0.94518,,0.0000424412,0.0011077096
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,720,23335,,,0.00060007,,0.00016036,0.53939,0.95473,,0.0000428541,0.0011124975
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,725,23107,,,0.00060052,,0.00016121,0.53751,0.96429,,0.0000432769,0.0011172257
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,730,22880,,,0.00060083,,0.00016205,0.53563,0.97384,,0.0000437063,0.0011217258
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,735,22652,,,0.00060103,,0.00016289,0.53375,0.9834,,0.0000441462,0.0011260515
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,740,22425,,,0.00060123,,0.00016374,0.53188,0.99295,,0.0000445931,0.0011303866
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,745,22198,,,0.00060127,,0.00016458,0.53,1.0025,,0.0000450491,0.0011344717
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,750,21970,,,0.00060118,,0.00016542,0.52812,1.0121,,0.0000455166,0.0011383398
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,755,21743,,,0.0006011,,0.00016627,0.52624,1.0216,,0.0000459918,0.0011422545
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,760,21515,,,0.00060082,,0.00016711,0.52436,1.0312,,0.0000464792,0.0011458159
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,765,21288,,,0.00060047,,0.00016795,0.52249,1.0407,,0.0000469748,0.0011492469
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,770,21060,,,0.00060007,,0.0001688,0.52061,1.0503,,0.0000474834,0.0011526286
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,775,20833,,,0.00059953,,0.00016964,0.51873,1.0598,,0.0000480008,0.001155765
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,780,20605,,,0.00059885,,0.00017048,0.51685,1.0694,,0.0000485319,0.0011586534
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,785,20378,,,0.00059818,,0.00017133,0.51497,1.079,,0.0000490725,0.0011615822
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,790,20150,,,0.0005973,,0.00017217,0.5131,1.0885,,0.0000496278,0.0011641006
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,795,19923,,,0.00059634,,0.00017301,0.51122,1.0981,,0.0000501932,0.0011665037
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,800,19695,,,0.00059533,,0.00017386,0.50934,1.1076,,0.0000507743,0.0011688263
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,805,19468,,,0.00059417,,0.0001747,0.50746,1.1172,,0.0000513663,0.0011708706
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,810,19240,,,0.00059287,,0.00017554,0.50558,1.1267,,0.0000519751,0.0011726532
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,815,19013,,,0.00059156,,0.00017639,0.50371,1.1363,,0.0000525956,0.0011744059
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,820,18785,,,0.00059005,,0.00017723,0.50183,1.1458,,0.000053234,0.0011757966
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,825,18558,,,0.00058845,,0.00017807,0.49995,1.1554,,0.0000538851,0.0011770177
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,830,18330,,,0.00058679,,0.00017892,0.49807,1.165,,0.0000545554,0.0011781276
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,835,18103,,,0.00058497,,0.00017976,0.49619,1.1745,,0.0000552395,0.0011789234
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,840,17875,,,0.00058302,,0.0001806,0.49432,1.1841,,0.0000559441,0.0011794384
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,845,17648,,,0.00058104,,0.00018145,0.49244,1.1936,,0.0000566636,0.0011799204
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,850,17420,,,0.00057886,,0.00018229,0.49056,1.2032,,0.0000574053,0.0011799984
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,855,17193,,,0.00057659,,0.00018313,0.48868,1.2127,,0.0000581632,0.0011798928
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,860,16965,,,0.00057424,,0.00018398,0.4868,1.2223,,0.0000589449,0.001179622
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,865,16738,,,0.00057174,,0.00018482,0.48493,1.2318,,0.0000597443,0.0011790155
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,870,16510,,,0.00056909,,0.00018566,0.48305,1.2414,,0.0000605694,0.0011781182
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,875,16283,,,0.00056642,,0.00018651,0.48117,1.251,,0.0000614137,0.0011771723
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,880,16055,,,0.00056353,,0.00018735,0.47929,1.2605,,0.0000622859,0.00117576
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,885,15828,,,0.00056056,,0.00018819,0.47741,1.2701,,0.0000631792,0.001174169
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,890,15600,,,0.00055748,,0.00018904,0.47554,1.2796,,0.0000641026,0.0011723094
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,895,15373,,,0.00055426,,0.00018988,0.47366,1.2892,,0.0000650491,0.0011701643
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,900,15145,,,0.00055089,,0.00019072,0.47178,1.2987,,0.0000660284,0.0011676841
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,905,14918,,,0.00054748,,0.00019157,0.4699,1.3083,,0.0000670331,0.001165099
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,910,14690,,,0.00054385,,0.00019241,0.46802,1.3178,,0.0000680735,0.001162023
27931,10.1021/acs.cgd.8b00605,25595,3a,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,915,14463,,,0.00054013,,0.00019325,0.46615,1.3274,,0.0000691419,0.0011587043
27931,10.1021/acs.cgd.8b00605,25596,3c,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,295,,,,,,0.000088675,,,,,
27931,10.1021/acs.cgd.8b00605,25596,3c,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,300,,,,,,0.000089518,0.69714,,,,
27931,10.1021/acs.cgd.8b00605,25596,3c,31863,0T-Perpendicular, Bi0.875Ba0.125CuSeO,920,,,,,,0.0001941,0.46427,1.337,,,
27931,10.1021/acs.cgd.8b00605,25595,3a,31864,1T-Parallel, Bi0.875Ba0.125CuSeO,305,31349,,,0.00023404,,0.000086403,0.75613,0.013301,,0.0000318989,0.0003095235
27931,10.1021/acs.cgd.8b00605,25595,3a,31864,1T-Parallel, Bi0.875Ba0.125CuSeO,310,31144,,,0.00023688,,0.000087212,0.75318,0.019409,,0.0000321089,0.0003145065
