sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical conductivity,Seebeck coefficient,Thermal conductivity,ZT,Electrical resistivity,Power factor,Figure of merit Z
27931,10.1021/acs.cgd.8b00605,25595,3a,31866,2T-Parallel, Bi0.875Ba0.125CuSeO,550,15190,0.00013401,0.56043,0.28052,0.0000658328,0.0002727924,0.0004867554
27931,10.1021/acs.cgd.8b00605,25595,3a,31866,2T-Parallel, Bi0.875Ba0.125CuSeO,600,14026,0.0001424,0.53264,0.33009,0.0000712962,0.0002844159,0.0005339739
27931,10.1021/acs.cgd.8b00605,25595,3a,31866,2T-Parallel, Bi0.875Ba0.125CuSeO,650,12862,0.00015079,0.50485,0.37966,0.0000777484,0.0002924513,0.0005792836
27931,10.1021/acs.cgd.8b00605,25595,3a,31866,2T-Parallel, Bi0.875Ba0.125CuSeO,700,11697,0.00015917,0.47706,0.42924,0.000085492,0.0002963445,0.0006211892
27931,10.1021/acs.cgd.8b00605,25595,3a,31866,2T-Parallel, Bi0.875Ba0.125CuSeO,750,10533,0.00016756,0.44927,0.47881,0.0000949397,0.0002957282,0.0006582417
27931,10.1021/acs.cgd.8b00605,25595,3a,31866,2T-Parallel, Bi0.875Ba0.125CuSeO,800,9369.2,0.00017595,0.42148,0.52838,0.0001067327,0.0002900555,0.0006881832
27931,10.1021/acs.cgd.8b00605,25595,3a,31866,2T-Parallel, Bi0.875Ba0.125CuSeO,850,8205,0.00018434,0.39368,0.57796,0.0001218769,0.000278816,0.0007082301
27931,10.1021/acs.cgd.8b00605,25595,3a,31866,2T-Parallel, Bi0.875Ba0.125CuSeO,900,7040.9,0.00019272,0.36589,0.62753,0.0001420273,0.0002615061,0.0007147122
27931,10.1021/acs.cgd.8b00605,25596,3c,31866,2T-Parallel, Bi0.875Ba0.125CuSeO,300,,0.000092074,0.69938,0.032655,,,
27931,10.1021/acs.cgd.8b00605,25595,3a,31867,2T-Perpendicular,Bi0.875Ba0.125CuSeO,350,47066,0.000096048,0.74712,0.19075,0.0000212468,0.0004341941,0.0005811571
27931,10.1021/acs.cgd.8b00605,25595,3a,31867,2T-Perpendicular,Bi0.875Ba0.125CuSeO,400,44368,0.00010638,0.72465,0.28131,0.0000225388,0.0005020995,0.0006928856
27931,10.1021/acs.cgd.8b00605,25595,3a,31867,2T-Perpendicular,Bi0.875Ba0.125CuSeO,450,41671,0.00011633,0.70219,0.37186,0.0000239975,0.0005639198,0.0008030873
27931,10.1021/acs.cgd.8b00605,25595,3a,31867,2T-Perpendicular,Bi0.875Ba0.125CuSeO,500,38973,0.00012589,0.67972,0.46242,0.0000256588,0.0006176555,0.0009086911
27931,10.1021/acs.cgd.8b00605,25595,3a,31867,2T-Perpendicular,Bi0.875Ba0.125CuSeO,550,36275,0.00013508,0.65726,0.55297,0.0000275672,0.0006618956,0.001007053
27931,10.1021/acs.cgd.8b00605,25595,3a,31867,2T-Perpendicular,Bi0.875Ba0.125CuSeO,600,33578,0.00014388,0.63479,0.64353,0.0000297814,0.0006951134,0.001095029
27931,10.1021/acs.cgd.8b00605,25595,3a,31867,2T-Perpendicular,Bi0.875Ba0.125CuSeO,650,30880,0.0001523,0.61233,0.73409,0.0000323834,0.0007162706,0.001169746
27931,10.1021/acs.cgd.8b00605,25595,3a,31867,2T-Perpendicular,Bi0.875Ba0.125CuSeO,700,28182,0.00016033,0.58986,0.82464,0.0000354836,0.0007244383,0.0012281529
27931,10.1021/acs.cgd.8b00605,25595,3a,31867,2T-Perpendicular,Bi0.875Ba0.125CuSeO,750,25484,0.00016799,0.56739,0.9152,0.0000392403,0.0007191748,0.001267514
27931,10.1021/acs.cgd.8b00605,25595,3a,31867,2T-Perpendicular,Bi0.875Ba0.125CuSeO,800,22787,0.00017526,0.54493,1.0058,0.0000438847,0.000699927,0.0012844348
27931,10.1021/acs.cgd.8b00605,25595,3a,31867,2T-Perpendicular,Bi0.875Ba0.125CuSeO,850,20089,0.00018215,0.52246,1.0963,0.0000497785,0.0006665253,0.0012757443
27931,10.1021/acs.cgd.8b00605,25595,3a,31867,2T-Perpendicular,Bi0.875Ba0.125CuSeO,900,17391,0.00018866,0.5,1.1869,0.000057501,0.0006189908,0.0012379817
27931,10.1021/acs.cgd.8b00605,25596,3c,31867,2T-Perpendicular,Bi0.875Ba0.125CuSeO,300,,0.000085334,,0.10019,,,
