sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical conductivity,Power factor,Seebeck coefficient,Thermal conductivity,ZT,Electrical resistivity,Figure of merit Z
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,357.5,245970,0.00037435,0.00003458,3.7848,-0.0090033,0.0000040655,0.0000989088
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,358,245560,0.00037534,0.000034645,3.7806,-0.0082479,0.0000040723,0.0000992805
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,358.5,245160,0.00037633,0.00003471,3.7765,-0.0074925,0.000004079,0.0000996505
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,359,244760,0.00037731,0.000034776,3.7724,-0.0067371,0.0000040856,0.0001000186
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,359.5,244360,0.0003783,0.000034841,3.7683,-0.0059816,0.0000040923,0.0001003901
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,360,243960,0.00037928,0.000034907,3.7642,-0.0052262,0.000004099,0.0001007598
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,360.5,243560,0.00038027,0.000034974,3.7601,-0.0044708,0.0000041058,0.0001011329
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,361,243160,0.00038125,0.000035041,3.756,-0.0037154,0.0000041125,0.0001015043
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,361.5,242760,0.00038224,0.000035108,3.7519,-0.0029599,0.0000041193,0.000101879
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,362,242360,0.00038322,0.000035176,3.7478,-0.0022045,0.0000041261,0.000102252
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,362.5,241970,0.00038421,0.000035243,3.7438,-0.0014491,0.0000041327,0.0001026257
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,363,241570,0.0003852,0.000035312,3.7397,-0.00069369,0.0000041396,0.0001030029
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,363.5,241180,0.00038618,0.00003538,3.7356,0.000061735,0.0000041463,0.0001033783
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,364,240780,0.00038717,0.000035449,3.7315,0.00081716,0.0000041532,0.0001037572
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,364.5,240390,0.00038815,0.000035519,3.7274,0.0015726,0.0000041599,0.0001041342
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,365,239990,0.00038914,0.000035589,3.7234,0.002328,0.0000041668,0.000104512
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,365.5,239600,0.00039012,0.000035659,3.7193,0.0030834,0.0000041736,0.0001048907
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,366,239210,0.00039111,0.000035729,3.7152,0.0038388,0.0000041804,0.0001052729
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,366.5,238820,0.0003921,0.0000358,3.7112,0.0045943,0.0000041873,0.0001056532
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,367,238420,0.00039308,0.000035871,3.7071,0.0053497,0.0000041943,0.0001060344
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,367.5,238030,0.00039407,0.000035943,3.703,0.0061051,0.0000042012,0.0001064191
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,368,237640,0.00039505,0.000036015,3.699,0.0068605,0.000004208,0.0001067991
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,368.5,237250,0.00039604,0.000036087,3.6949,0.0076159,0.000004215,0.0001071856
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,369,236870,0.00039702,0.000036159,3.6909,0.0083714,0.0000042217,0.0001075673
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,369.5,236480,0.00039801,0.000036232,3.6868,0.0091268,0.0000042287,0.0001079554
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,370,236090,0.00039899,0.000036306,3.6828,0.0098822,0.0000042357,0.0001083388
3503,10.1021/ja400069s,105,6(a),311,Pb0.99Na0.01Se1,Pb0.99Na0.01Se1,370.5,235700,0.00039998,0.000036379,3.6787,0.010638,0.0000042427,0.0001087286
