sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical conductivity,Power factor,Seebeck coefficient,Thermal conductivity,ZT,Electrical resistivity,Figure of merit Z
21244,10.1073/pnas.1617663113,28294,1(A),35886,1273K,Nb0.95Ti0.05FeSb,300,,0.0089753,,,,,
21244,10.1073/pnas.1617663113,28294,1(A),35886,1273K,Nb0.95Ti0.05FeSb,350,252260,0.0086351,0.00018332,11.099,0.28934,0.0000039642,0.000778007
21244,10.1073/pnas.1617663113,28294,1(A),35886,1273K,Nb0.95Ti0.05FeSb,400,233920,0.0082948,0.0001933,10.655,0.32629,0.000004275,0.000778489
21244,10.1073/pnas.1617663113,28294,1(A),35886,1273K,Nb0.95Ti0.05FeSb,450,215580,0.0079546,0.00020328,10.211,0.36323,0.0000046386,0.0007790226
21244,10.1073/pnas.1617663113,28294,1(A),35886,1273K,Nb0.95Ti0.05FeSb,500,197250,0.0076144,0.00021326,9.7666,0.40017,0.0000050697,0.0007796367
21244,10.1073/pnas.1617663113,28294,1(A),35886,1273K,Nb0.95Ti0.05FeSb,550,178910,0.0072741,0.00022324,9.3224,0.43711,0.0000055894,0.0007802819
21244,10.1073/pnas.1617663113,28294,1(A),35886,1273K,Nb0.95Ti0.05FeSb,600,160570,0.0069339,0.00023322,8.8781,0.47406,0.0000062278,0.0007810117
21244,10.1073/pnas.1617663113,28294,1(A),35886,1273K,Nb0.95Ti0.05FeSb,650,142240,0.0065936,0.0002432,8.4339,0.511,0.0000070304,0.0007817973
21244,10.1073/pnas.1617663113,28294,1(A),35886,1273K,Nb0.95Ti0.05FeSb,700,123900,0.0062534,0.00025318,7.9897,0.54794,0.000008071,0.0007826827
21244,10.1073/pnas.1617663113,28294,1(A),35886,1273K,Nb0.95Ti0.05FeSb,750,105560,0.0059131,0.00026316,7.5454,0.58489,0.0000094733,0.0007836695
21244,10.1073/pnas.1617663113,28294,1(A),35886,1273K,Nb0.95Ti0.05FeSb,800,87225,0.0055729,0.00027314,7.1012,0.62183,0.0000114646,0.0007847829
21244,10.1073/pnas.1617663113,28294,1(A),35886,1273K,Nb0.95Ti0.05FeSb,850,68888,0.0052326,0.00028312,6.6569,0.65877,0.0000145163,0.0007860416
21244,10.1073/pnas.1617663113,28294,1(A),35886,1273K,Nb0.95Ti0.05FeSb,900,50551,0.0048924,0.0002931,6.2127,0.69571,0.000019782,0.0007874837
21244,10.1073/pnas.1617663113,28294,1(A),35886,1273K,Nb0.95Ti0.05FeSb,950,32214,0.0045522,0.00030308,5.7685,0.73266,0.0000310424,0.000789148
21244,10.1073/pnas.1617663113,28294,1(A),35887,1173K,Nb0.95Ti0.05FeSb,300,,0.0076185,,,,,
21244,10.1073/pnas.1617663113,28294,1(A),35887,1173K,Nb0.95Ti0.05FeSb,350,218840,0.0074322,0.0001802,11.145,0.2459,0.0000045695,0.0006668641
21244,10.1073/pnas.1617663113,28294,1(A),35887,1173K,Nb0.95Ti0.05FeSb,400,204570,0.0072459,0.00019061,10.712,0.28862,0.0000048883,0.0006764283
21244,10.1073/pnas.1617663113,28294,1(A),35887,1173K,Nb0.95Ti0.05FeSb,450,190300,0.0070596,0.00020101,10.279,0.33134,0.0000052549,0.0006867983
21244,10.1073/pnas.1617663113,28294,1(A),35887,1173K,Nb0.95Ti0.05FeSb,500,176040,0.0068733,0.00021142,9.8462,0.37406,0.0000056805,0.0006980663
21244,10.1073/pnas.1617663113,28294,1(A),35887,1173K,Nb0.95Ti0.05FeSb,550,161770,0.006687,0.00022182,9.4132,0.41678,0.0000061816,0.0007103854
21244,10.1073/pnas.1617663113,28294,1(A),35887,1173K,Nb0.95Ti0.05FeSb,600,147510,0.0065007,0.00023223,8.9803,0.4595,0.0000067792,0.0007238845
21244,10.1073/pnas.1617663113,28294,1(A),35887,1173K,Nb0.95Ti0.05FeSb,650,133240,0.0063145,0.00024263,8.5473,0.50222,0.0000075053,0.0007387713
21244,10.1073/pnas.1617663113,28294,1(A),35887,1173K,Nb0.95Ti0.05FeSb,700,118970,0.0061282,0.00025304,8.1143,0.54494,0.0000084055,0.0007552346
21244,10.1073/pnas.1617663113,28294,1(A),35887,1173K,Nb0.95Ti0.05FeSb,750,104710,0.0059419,0.00026344,7.6813,0.58766,0.0000095502,0.000773554
21244,10.1073/pnas.1617663113,28294,1(A),35887,1173K,Nb0.95Ti0.05FeSb,800,90441,0.0057556,0.00027385,7.2484,0.63038,0.0000110569,0.0007940511
21244,10.1073/pnas.1617663113,28294,1(A),35887,1173K,Nb0.95Ti0.05FeSb,850,76175,0.0055693,0.00028425,6.8154,0.6731,0.0000131277,0.0008171641
21244,10.1073/pnas.1617663113,28294,1(A),35887,1173K,Nb0.95Ti0.05FeSb,900,61908,0.005383,0.00029466,6.3824,0.71581,0.000016153,0.0008434131
21244,10.1073/pnas.1617663113,28294,1(A),35887,1173K,Nb0.95Ti0.05FeSb,950,47642,0.0051967,0.00030506,5.9494,0.75853,0.0000209899,0.000873483
21244,10.1073/pnas.1617663113,28294,1(A),35889,1123K,Nb0.95Ti0.05FeSb,350,162840,0.0059162,0.00018509,10.688,0.20442,0.000006141,0.0005535367
21244,10.1073/pnas.1617663113,28294,1(A),35889,1123K,Nb0.95Ti0.05FeSb,400,153500,0.0058393,0.000195,10.29,0.24588,0.0000065147,0.0005674733
21244,10.1073/pnas.1617663113,28294,1(A),35889,1123K,Nb0.95Ti0.05FeSb,450,144150,0.0057625,0.00020491,9.8924,0.28734,0.0000069372,0.0005825179
21244,10.1073/pnas.1617663113,28294,1(A),35889,1123K,Nb0.95Ti0.05FeSb,500,134810,0.0056856,0.00021481,9.4948,0.32879,0.0000074178,0.000598812
21244,10.1073/pnas.1617663113,28294,1(A),35889,1123K,Nb0.95Ti0.05FeSb,550,125460,0.0056088,0.00022472,9.0972,0.37025,0.0000079707,0.0006165414
21244,10.1073/pnas.1617663113,28294,1(A),35889,1123K,Nb0.95Ti0.05FeSb,600,116120,0.0055319,0.00023462,8.6996,0.41171,0.0000086118,0.0006358798
21244,10.1073/pnas.1617663113,28294,1(A),35889,1123K,Nb0.95Ti0.05FeSb,650,106770,0.0054551,0.00024453,8.302,0.45316,0.0000093659,0.0006570826
21244,10.1073/pnas.1617663113,28294,1(A),35889,1123K,Nb0.95Ti0.05FeSb,700,97427,0.0053782,0.00025444,7.9044,0.49462,0.0000102641,0.0006804058
21244,10.1073/pnas.1617663113,28294,1(A),35889,1123K,Nb0.95Ti0.05FeSb,750,88082,0.0053014,0.00026434,7.5067,0.53608,0.0000113531,0.0007062224
21244,10.1073/pnas.1617663113,28294,1(A),35889,1123K,Nb0.95Ti0.05FeSb,800,78737,0.0052246,0.00027425,7.1091,0.57753,0.0000127005,0.0007349172
21244,10.1073/pnas.1617663113,28294,1(A),35889,1123K,Nb0.95Ti0.05FeSb,850,69393,0.0051477,0.00028416,6.7115,0.61899,0.0000144107,0.0007669969
21244,10.1073/pnas.1617663113,28294,1(A),35889,1123K,Nb0.95Ti0.05FeSb,900,60048,0.0050709,0.00029406,6.3139,0.66045,0.0000166533,0.0008031328
21244,10.1073/pnas.1617663113,28294,1(A),35889,1123K,Nb0.95Ti0.05FeSb,950,50703,0.004994,0.00030397,5.9163,0.7019,0.0000197227,0.0008441086
21244,10.1073/pnas.1617663113,28297,1(D),35889,1123K,Nb0.95Ti0.05FeSb,300,,,,11.085,,,
