sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical conductivity,Seebeck coefficient,Thermal conductivity,ZT,Electrical resistivity,Power factor,Figure of merit Z
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,328,40515,0.000088586,1.698,0.84171,0.0000246822,0.0003179406,0.0001872442
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,328.5,40496,0.00008869,1.6972,0.84242,0.0000246938,0.0003185381,0.0001876845
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,329,40477,0.000088795,1.6963,0.84312,0.0000247054,0.000319143,0.0001881407
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,329.5,40458,0.000088899,1.6954,0.84382,0.000024717,0.0003197409,0.0001885932
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,330,40439,0.000089004,1.6945,0.84452,0.0000247286,0.0003203461,0.0001890505
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,330.5,40420,0.000089108,1.6936,0.84523,0.0000247402,0.0003209443,0.0001895042
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,331,40401,0.000089213,1.6927,0.84593,0.0000247519,0.0003215499,0.0001899627
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,331.5,40382,0.000089317,1.6918,0.84663,0.0000247635,0.0003221485,0.0001904176
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,332,40363,0.000089422,1.6909,0.84734,0.0000247752,0.0003227544,0.0001908773
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,332.5,40344,0.000089526,1.69,0.84804,0.0000247868,0.0003233533,0.0001913333
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,333,40325,0.000089631,1.6891,0.84874,0.0000247985,0.0003239596,0.0001917942
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,333.5,40306,0.000089736,1.6882,0.84944,0.0000248102,0.0003245661,0.0001922557
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,334,40287,0.00008984,1.6873,0.85015,0.0000248219,0.0003251655,0.0001927135
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,334.5,40268,0.000089945,1.6864,0.85085,0.0000248336,0.0003257723,0.0001931762
