sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Carrier mobility,Electrical resistivity,Seebeck coefficient,Thermal conductivity,ZT,Electrical conductivity,Power factor,Figure of merit Z
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,530.5,,0.000027365,0.0001844,1.0872,0.42822,36543.0294171387,0.0012425858,0.0011429229
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,531,,0.000027427,0.00018459,1.0863,0.42849,36460.4222116892,0.001242333,0.0011436371
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,531.5,,0.000027489,0.00018478,1.0854,0.42875,36378.1876386918,0.001242084,0.001144356
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,532,,0.000027552,0.00018497,1.0845,0.42902,36295.0058072009,0.0012417937,0.001145038
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,532.5,,0.000027614,0.00018515,1.0836,0.42928,36213.5148837546,0.0012414182,0.0011456425
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,533,,0.000027677,0.00018534,1.0827,0.42955,36131.0835711963,0.0012411358,0.001146334
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,533.5,,0.00002774,0.00018553,1.0818,0.42982,36049.0266762797,0.0012408573,0.0011470302
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,534,,0.000027803,0.00018572,1.0809,0.43008,35967.3416537784,0.0012405826,0.0011477312
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,534.5,,0.000027866,0.00018591,1.08,0.43035,35886.0259814828,0.0012403118,0.0011484368
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,535,,0.000027929,0.00018609,1.0792,0.43061,35805.0771599413,0.0012399115,0.0011489172
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,535.5,,0.000027993,0.00018628,1.0783,0.43088,35723.2165184153,0.0012396041,0.0011495911
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,536,,0.000028057,0.00018647,1.0774,0.43114,35641.7293367074,0.0012393007,0.0011502699
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,536.5,,0.00002812,0.00018666,1.0765,0.43141,35561.8776671408,0.0012390454,0.0011509943
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,537,,0.000028184,0.00018685,1.0757,0.43167,35481.1240420097,0.0012387497,0.0011515755
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,537.5,,0.000028249,0.00018704,1.0748,0.43194,35399.4831675458,0.0012384142,0.0011522275
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,538,,0.000028313,0.00018723,1.0739,0.4322,35319.4645569173,0.0012381264,0.0011529252
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,538.5,,0.000028377,0.00018742,1.073,0.43247,35239.8068858583,0.0012378425,0.0011536277
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,539,,0.000028442,0.0001876,1.0722,0.43273,35159.2714998945,0.001237387,0.0011540636
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,539.5,,0.000028507,0.00018779,1.0713,0.433,35079.1033781177,0.0012370675,0.0011547349
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,540,,0.000028572,0.00018798,1.0705,0.43326,34999.3000139997,0.0012367521,0.0011553032
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,540.5,,0.000028637,0.00018817,1.0696,0.43353,34919.8589237699,0.0012364406,0.0011559841
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,541,,0.000028702,0.00018836,1.0687,0.43379,34840.7776461571,0.001236133,0.0011566698
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,541.5,,0.000028768,0.00018855,1.0679,0.43406,34760.8453837597,0.0012357864,0.0011572117
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,542,,0.000028833,0.00018874,1.067,0.43432,34682.4818784032,0.0012354867,0.0011579069
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,542.5,,0.000028899,0.00018893,1.0662,0.43459,34603.2734696702,0.0012351481,0.0011584582
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,543,,0.000028965,0.00018912,1.0653,0.43485,34524.4260314172,0.0012348135,0.0011591228
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,543.5,,0.000029031,0.00018931,1.0645,0.43512,34445.9371017189,0.001234483,0.0011596834
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,544,,0.000029098,0.0001895,1.0636,0.43538,34366.6231356107,0.001234114,0.0011603178
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,544.5,,0.000029164,0.00018969,1.0628,0.43565,34288.8492662186,0.0012337915,0.0011608878
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,545,,0.000029231,0.00018988,1.062,0.43591,34210.2562348192,0.0012334308,0.0011614226
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,545.5,,0.000029298,0.00019007,1.0611,0.43618,34132.022663663,0.0012330741,0.0011620715
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,546,,0.000029365,0.00019026,1.0603,0.43644,34054.1460922867,0.0012327215,0.0011626158
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,546.5,,0.000029432,0.00019045,1.0594,0.43671,33976.6240826311,0.001232373,0.0011632745
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,547,,0.000029499,0.00019064,1.0586,0.43697,33899.4542187871,0.0012320285,0.0011638282
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,547.5,,0.000029567,0.00019083,1.0578,0.43724,33821.4901748571,0.0012316464,0.0011643471
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,548,,0.000029634,0.00019102,1.0569,0.4375,33745.0226091651,0.00123131,0.0011650203
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,548.5,,0.000029702,0.00019121,1.0561,0.43777,33667.7664803717,0.0012309361,0.0011655488
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,549,,0.00002977,0.0001914,1.0553,0.43803,33590.8632851864,0.0012305663,0.001166082
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,549.5,,0.000029838,0.00019159,1.0545,0.4383,33514.3106106307,0.0012302007,0.0011666199
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,550,,0.000029907,0.00019178,1.0536,0.43856,33436.9879961213,0.001229798,0.0011672342
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,550.5,,0.000029975,0.00019197,1.0528,0.43883,33361.1342785655,0.0012294406,0.0011677817
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,551,,0.000030044,0.00019216,1.052,0.43909,33284.5160431367,0.0012290463,0.0011682949
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,551.5,,0.000030113,0.00019235,1.0512,0.43936,33208.248929034,0.0012286561,0.0011688129
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,552,,0.000030182,0.00019254,1.0504,0.43962,33132.3305281294,0.0012282702,0.0011693357
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,552.5,,0.000030251,0.00019273,1.0496,0.43989,33056.758454266,0.0012278884,0.0011698632
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,553,,0.000030321,0.00019292,1.0488,0.44015,32980.4425975397,0.0012274703,0.0011703569
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,553.5,,0.00003039,0.00019311,1.0479,0.44042,32905.5610398157,0.0012270968,0.0011710056
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,554,,0.00003046,0.0001933,1.0471,0.44068,32829.9409061064,0.0012266871,0.0011715091
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,554.5,,0.00003053,0.00019349,1.0463,0.44095,32754.6675401245,0.0012262817,0.0011720173
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,555,,0.0000306,0.00019368,1.0455,0.44121,32679.7385620915,0.0012258805,0.0011725303
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,555.5,,0.00003067,0.00019387,1.0447,0.44148,32605.151613955,0.0012254834,0.0011730482
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,556,,0.000030741,0.00019406,1.0439,0.44174,32529.8461338278,0.0012250507,0.0011735326
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,556.5,,0.000030812,0.00019425,1.0431,0.44201,32454.8877060885,0.0012246223,0.001174022
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,557,,0.000030883,0.00019444,1.0423,0.44227,32380.2739371175,0.0012241982,0.0011745162
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,557.5,,0.000030954,0.00019463,1.0415,0.44254,32306.0024552562,0.0012237784,0.0011750153
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,558,,0.000031025,0.00019483,1.0408,0.4428,32232.070910556,0.0012234884,0.0011755269
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,558.5,,0.000031096,0.00019502,1.04,0.44307,32158.4769745305,0.0012230769,0.0011760355
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,559,,0.000031168,0.00019521,1.0392,0.44333,32084.1889117043,0.0012226304,0.0011765112
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,559.5,,0.00003124,0.0001954,1.0384,0.4436,32010.2432778489,0.0012221882,0.0011769917
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,560,,0.000031312,0.00019559,1.0376,0.44386,31936.6377107818,0.0012217504,0.0011774772
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,560.5,,0.000031384,0.00019578,1.0368,0.44413,31863.3698699974,0.0012213169,0.0011779677
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,561,,0.000031456,0.00019597,1.036,0.44439,31790.4374364191,0.0012208876,0.001178463
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,561.5,,0.000031529,0.00019616,1.0353,0.44466,31716.8321228076,0.0012204239,0.0011788119
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,562,,0.000031601,0.00019635,1.0345,0.44492,31644.5682098668,0.0012200032,0.0011793168
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,562.5,,0.000031674,0.00019655,1.0337,0.44519,31571.6360421797,0.0012196724,0.0011799094
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,563,,0.000031747,0.00019674,1.0329,0.44546,31499.039279302,0.0012192216,0.0011803869
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,563.5,,0.000031821,0.00019693,1.0322,0.44572,31425.7880016341,0.0012187368,0.0011807177
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,564,,0.000031894,0.00019712,1.0314,0.44599,31353.8596601242,0.0012182948,0.001181205
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,564.5,,0.000031968,0.00019731,1.0306,0.44625,31281.2812812813,0.0012178189,0.0011816601
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,565,,0.000032042,0.0001975,1.0299,0.44652,31209.0381374446,0.0012173475,0.0011820056
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,565.5,,0.000032116,0.00019769,1.0291,0.44678,31137.1279113215,0.0012168806,0.0011824707
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,566,,0.00003219,0.00019789,1.0284,0.44705,31065.5483069276,0.0012165409,0.0011829453
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,566.5,,0.000032265,0.00019808,1.0276,0.44731,30993.336432667,0.0012160448,0.0011833834
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,567,,0.000032339,0.00019827,1.0268,0.44758,30922.4156591113,0.0012155909,0.0011838633
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,567.5,,0.000032414,0.00019846,1.0261,0.44784,30850.8669093602,0.0012151037,0.0011841962
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,568,,0.000032489,0.00019865,1.0253,0.44811,30779.6484964142,0.001214621,0.0011846494
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,568.5,,0.000032564,0.00019884,1.0246,0.44837,30708.7581378209,0.0012141428,0.001184992
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,569,,0.00003264,0.00019904,1.0238,0.44864,30637.2549019608,0.0012137537,0.0011855379
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,569.5,,0.000032716,0.00019923,1.0231,0.4489,30566.0838733341,0.0012132471,0.0011858539
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,570,,0.000032791,0.00019942,1.0223,0.44917,30496.1727303223,0.0012127821,0.001186327
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,570.5,,0.000032867,0.00019961,1.0216,0.44943,30425.654912222,0.0012122844,0.0011866527
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,571,,0.000032944,0.0001998,1.0208,0.4497,30354.5410393395,0.0012117545,0.0011870636
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,571.5,,0.00003302,0.00019999,1.0201,0.44996,30284.6759539673,0.0012112659,0.0011873992
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,572,,0.000033097,0.00020018,1.0194,0.45023,30214.2188113726,0.0012107452,0.0011877037
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,572.5,,0.000033174,0.00020038,1.0186,0.45049,30144.0887441973,0.0012103498,0.0011882484
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,573,,0.000033251,0.00020057,1.0179,0.45076,30074.2834801961,0.001209838,0.0011885628
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,573.5,,0.000033328,0.00020076,1.0172,0.45102,30004.8007681229,0.0012093308,0.001188882
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,574,,0.000033406,0.00020095,1.0164,0.45129,29934.7422618691,0.0012087919,0.0011892876
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,574.5,,0.000033484,0.00020114,1.0157,0.45155,29865.0101541035,0.0012082577,0.0011895812
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,575,,0.000033562,0.00020134,1.015,0.45182,29795.6021691198,0.001207848,0.0011899981
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,575.5,,0.00003364,0.00020153,1.0143,0.45208,29726.5160523187,0.0012073229,0.0011903015
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,576,,0.000033718,0.00020172,1.0135,0.45235,29657.7495699626,0.0012068023,0.0011907274
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,576.5,,0.000033797,0.00020191,1.0128,0.45261,29588.4250081368,0.0012062505,0.0011910056
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,577,,0.000033876,0.0002021,1.0121,0.45288,29519.4237808478,0.0012057034,0.0011912889
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,577.5,,0.000033955,0.00020229,1.0114,0.45314,29450.7436312767,0.0012051611,0.0011915771
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,578,,0.000034034,0.00020249,1.0107,0.45341,29382.3823235588,0.0012047423,0.001191988
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,578.5,,0.000034114,0.00020268,1.0099,0.45367,29313.4783373395,0.0012041737,0.0011923693
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,579,,0.000034193,0.00020287,1.0092,0.45394,29245.7520545141,0.0012036451,0.0011926725
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,579.5,,0.000034273,0.00020306,1.0085,0.4542,29177.4866512999,0.0012030859,0.0011929459
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,580,,0.000034353,0.00020325,1.0078,0.45447,29109.5391959945,0.0012025314,0.0011932243
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,580.5,,0.000034434,0.00020344,1.0071,0.45473,29041.0640645873,0.0012019467,0.0011934731
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,581,,0.000034515,0.00020364,1.0064,0.455,28972.9103288425,0.0012014849,0.0011938442
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,581.5,,0.000034595,0.00020383,1.0057,0.45526,28905.9112588524,0.0012009443,0.0011941377
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,582,,0.000034677,0.00020402,1.005,0.45553,28837.5580355855,0.0012003391,0.0011943673
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,582.5,,0.000034758,0.00020421,1.0043,0.45579,28770.355026181,0.0011997734,0.0011946365
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,583,,0.000034839,0.0002044,1.0036,0.45606,28703.4645081661,0.0011992124,0.0011949107
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,583.5,,0.000034921,0.00020459,1.0029,0.45632,28636.0642593282,0.0011986217,0.0011951557
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,584,,0.000035003,0.00020479,1.0022,0.45659,28568.9798017313,0.0011981528,0.0011955227
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,584.5,,0.000035086,0.00020498,1.0015,0.45685,28501.3965684319,0.0011975375,0.0011957439
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,585,,0.000035168,0.00020517,1.0008,0.45712,28434.940855323,0.0011969611,0.0011960043
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,585.5,,0.000035251,0.00020536,1.0001,0.45738,28367.9895605798,0.0011963556,0.0011962359
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,586,,0.000035334,0.00020555,0.99946,0.45765,28301.3528046641,0.0011957549,0.0011964009
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,586.5,,0.000035417,0.00020574,0.99878,0.45791,28235.0283762035,0.001195159,0.0011966189
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,587,,0.000035501,0.00020593,0.9981,0.45818,28168.2206135038,0.0011945344,0.0011968083
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,587.5,,0.000035585,0.00020612,0.99742,0.45844,28101.7282562878,0.0011939147,0.001197003
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,588,,0.000035669,0.00020632,0.99674,0.45871,28035.5490762287,0.0011934156,0.0011973189
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,588.5,,0.000035753,0.00020651,0.99607,0.45897,27969.6808659413,0.0011928056,0.0011975119
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,589,,0.000035837,0.0002067,0.9954,0.45924,27904.1214387365,0.0011922005,0.00119771
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,589.5,,0.000035922,0.00020689,0.99472,0.4595,27838.093647347,0.0011915671,0.0011978919
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,590,,0.000036007,0.00020708,0.99406,0.45977,27772.3775932458,0.0011909386,0.0011980551
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,590.5,,0.000036092,0.00020727,0.99339,0.46003,27706.9710739222,0.0011903151,0.0011982354
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,591,,0.000036178,0.00020746,0.99272,0.4603,27641.1078556029,0.0011896637,0.0011983879
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,591.5,,0.000036264,0.00020765,0.99206,0.46057,27575.5570262519,0.0011890173,0.0011985336
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,592,,0.00003635,0.00020784,0.9914,0.46083,27510.3163686382,0.0011883759,0.0011986846
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,592.5,,0.000036436,0.00020804,0.99074,0.4611,27445.3836864639,0.0011878538,0.0011989561
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,593,,0.000036523,0.00020823,0.99008,0.46136,27380.0071188018,0.0011871898,0.0011990847
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,593.5,,0.00003661,0.00020842,0.98943,0.46163,27314.9412728763,0.0011865309,0.0011992065
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,594,,0.000036697,0.00020861,0.98878,0.46189,27250.1839387416,0.0011858771,0.0011993336
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,594.5,,0.000036784,0.0002088,0.98812,0.46216,27185.7329273597,0.0011852284,0.0011994782
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,595,,0.000036872,0.00020899,0.98748,0.46242,27120.850509872,0.0011845525,0.0011995711
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,595.5,,0.00003696,0.00020918,0.98683,0.46269,27056.2770562771,0.0011838818,0.0011996816
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,596,,0.000037048,0.00020937,0.98618,0.46295,26992.010364932,0.0011832163,0.0011997975
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,596.5,,0.000037137,0.00020956,0.98554,0.46322,26927.3231548052,0.001182524,0.0011998742
6006,10.1002/adma.201004200,80,1(a),127,Na0.0025Pb0.9975Se1,Na0.025Pb0.9975Se1,597,,0.000037225,0.00020975,0.9849,0.46348,26863.6668905306,0.0011818687,0.0011999885
